call_id,primary_call_reason
8898304569,voluntary change
4883037786,communications
2303741589,irrops
8551459897,communications
2284509497,booking
4318717861,irrops
3543937829,mileage plus
7129988380,other topics
6230026152,check in
6978395232,booking
7430465793,mileage plus
659327256,voluntary change
96841770,disability
2943135688,seating
8713074746,voluntary change
4582975130,mileage plus
850546231,upgrade
2529197691,baggage
7929539484,checkout
5391473675,communications
9232840891,mileage plus
2047541058,irrops
4069621283,irrops
6915179413,traveler updates
7889581111,products & services
8378632350,irrops
2250578254,mileage plus
5456990824,seating
9454398647,mileage plus
5304399601,communications
1562509245,seating
1736425935,checkout
9445708899,voluntary change
9400611980,irrops
3823293972,products & services
3654275468,communications
3443001728,irrops
2854341246,irrops
11151468,seating
298167081,irrops
4107851600,voluntary change
8963068283,upgrade
8413110029,irrops
4988528798,booking
4773292011,irrops
2350905212,seating
6194397161,post flight
6600635831,voluntary change
7417706305,irrops
123770765,communications
1642513155,other topics
8877702236,products & services
768209102,traveler updates
3932440213,irrops
5310762990,voluntary change
9282760188,seating
2178664276,irrops
2320667193,voluntary change
8178170892,mileage plus
8498231602,irrops
5480153506,irrops
8327007570,post flight
32315819,voluntary cancel
7124038614,digital support
6697021347,mileage plus
5366517308,seating
9828262686,voluntary change
4330659974,irrops
5273628663,check in
6031315439,voluntary change
7530130233,irrops
5109077169,baggage
2088791019,post flight
5252413208,seating
5887084436,voluntary change
4348215174,irrops
2423303543,irrops
2840278071,voluntary change
2971339441,mileage plus
3968720486,communications
489499362,check in
7368376729,voluntary change
4277990670,baggage
4277063467,seating
1923694213,mileage plus
5610113427,post flight
2117664241,baggage
1844374174,digital support
8859911139,booking
6182144563,voluntary change
2693422838,voluntary cancel
806418926,irrops
3660429807,voluntary change
627564848,mileage plus
4914560731,mileage plus
2112494711,irrops
9397309729,post flight
7565873991,irrops
834179277,etc
4201096457,upgrade
1993702136,voluntary change
2089620150,irrops
9406030019,booking
8592327926,irrops
3057504055,digital support
7176363545,checkout
6616583282,booking
1355273305,products & services
3530529735,checkout
3199667300,voluntary change
6386358291,seating
3392108033,communications
9260284788,check in
5597421327,voluntary change
8709135602,products & services
5207762110,voluntary change
4306302415,upgrade
6824542517,irrops
256667675,voluntary change
4066381046,mileage plus
5849978860,seating
5949941804,products & services
6491160133,irrops
1176734698,irrops
9427502523,checkout
17813669,seating
8257815013,irrops
4478204052,irrops
6653024602,seating
8853060053,voluntary change
5954299905,products & services
4837646327,unaccompanied minor
4431072409,voluntary change
3345407622,products & services
6917164168,post flight
1529755398,seating
83090999,voluntary change
7132980792,irrops
6116320953,irrops
5559205626,other topics
1988744906,mileage plus
6376184262,checkout
6031599224,post flight
5549658115,irrops
5890420606,post flight
6988918805,traveler updates
138723086,seating
1531408327,seating
27600534,check in
1112985476,booking
7166831993,upgrade
8107504870,booking
1740100785,irrops
4050938234,irrops
5796644279,irrops
8829381781,irrops
4269105724,checkout
2437081566,voluntary change
2419936137,mileage plus
5882531566,digital support
1781081458,voluntary change
2999074386,seating
8755981066,communications
355634269,irrops
8295169268,check in
2687946108,irrops
9044151386,irrops
4355119691,voluntary change
4511298797,mileage plus
6411632873,irrops
3590669501,checkout
4956691542,seating
6287497374,seating
8903060842,voluntary change
2998096258,post flight
9271595069,irrops
4715161788,voluntary cancel
3790550678,irrops
3284661385,check in
2948142155,post flight
5903688047,seating
2412973255,irrops
4725134538,mileage plus
4794936398,voluntary change
6702953855,voluntary change
7682335679,baggage
3427721504,seating
568818745,seating
2387945173,irrops
5108283018,irrops
3337152097,voluntary change
4775649225,irrops
3900188698,seating
7675791924,seating
4716360419,voluntary cancel
3420313522,communications
177265742,voluntary change
2958353468,baggage
9005973594,mileage plus
7211428088,products & services
4252302674,post flight
4727871398,irrops
3260166509,products & services
2648096195,voluntary change
8356283492,products & services
4254980639,irrops
5875293727,products & services
2236880455,mileage plus
8124588199,irrops
9093438360,irrops
3390767206,upgrade
498794926,upgrade
3825238406,post flight
5297101477,voluntary change
2055915037,irrops
796763659,irrops
9057499187,seating
8843185110,booking
2846006963,products & services
4580091705,voluntary cancel
5097621862,voluntary change
5877893970,irrops
7367464672,booking
2737657060,irrops
3550752425,post flight
4738330333,irrops
2562565576,seating
3361299468,voluntary change
4051964048,seating
5843724709,communications
6734874735,upgrade
8152615841,irrops
7341381345,traveler updates
4572917718,other topics
456778423,voluntary change
7672726969,seating
8322506525,checkout
5621563198,irrops
8874337047,booking
5632745524,booking
6103139628,seating
6226702468,baggage
7510165546,post flight
9759668685,post flight
7999731573,irrops
2246606601,voluntary change
1423655484,etc
3343677291,voluntary change
7574895296,post flight
8945594647,seating
427971052,seating
7145140901,booking
3575664624,irrops
1308757683,schedule change
9897935110,communications
9852348564,check in
6739909293,irrops
8673392782,irrops
9350544449,irrops
9891592307,checkout
2602070384,seating
6357209821,irrops
6296660211,voluntary change
212490730,irrops
1114810074,voluntary change
5841525649,seating
1077088928,irrops
8275254713,upgrade
5545002607,mileage plus
3747930098,voluntary cancel
8665938363,seating
4995579571,voluntary change
271135104,irrops
5413056783,irrops
928150810,post flight
4279079999,upgrade
3016839846,irrops
3522597176,seating
7689056001,mileage plus
4310706350,mileage plus
363615588,traveler updates
5016729860,irrops
7913491052,mileage plus
5105549311,irrops
6019432373,irrops
7236329422,irrops
2430812642,irrops
4831043655,checkout
7621353621,check in
689677307,post flight
3607559102,checkout
7290828226,seating
9420548346,voluntary change
5436701394,baggage
1340224534,irrops
137433437,seating
605012148,irrops
6572325460,voluntary change
7133504509,upgrade
289064752,irrops
3642038868,irrops
4766280845,voluntary cancel
2337340806,irrops
5931503046,checkout
6527645,mileage plus
2702143879,baggage
2267640102,voluntary change
9434826575,irrops
2553847824,products & services
7394639158,products & services
7784530938,mileage plus
8516908128,digital support
1523135745,irrops
2431135505,voluntary change
1110237711,communications
5052305665,check in
5219410199,post flight
4237589784,upgrade
8175003068,mileage plus
2637315034,mileage plus
1240780001,voluntary change
7946822162,booking
617554335,booking
5922975092,irrops
8527413696,other topics
5974801953,mileage plus
873372963,booking
8771587596,communications
7329060076,checkout
4851025000,irrops
4784166476,communications
3868868064,booking
2474017044,checkout
4422593083,irrops
8562829114,post flight
547719336,voluntary change
3532135882,voluntary change
167191482,communications
733203555,digital support
4842708127,post flight
5291598409,irrops
3861209991,seating
5237501633,products & services
4275309086,products & services
8053740839,irrops
5857770128,digital support
2370577737,irrops
3514999796,schedule change
9400545662,irrops
8567147597,post flight
9056055733,irrops
7726744705,products & services
6090086778,voluntary change
3009146906,products & services
1877390113,products & services
5383126059,checkout
1271683438,checkout
861246206,checkout
2635760797,booking
2261446423,schedule change
1361012314,booking
7164288267,communications
2698752324,upgrade
2378678136,check in
4986721958,products & services
8291231950,traveler updates
8768562757,irrops
3109408693,traveler updates
9530079111,voluntary change
4656121921,voluntary change
7624823637,checkout
2656798083,voluntary change
1116872865,seating
6213265521,communications
2672488867,irrops
2240985111,communications
4849690421,booking
2763488703,products & services
2701542658,etc
467347787,check in
5954427329,post flight
1334317209,seating
7682089951,other topics
8737155592,communications
3986030585,voluntary change
5906392137,baggage
1239178323,baggage
8395226637,irrops
9610790151,irrops
3685534705,post flight
9633052767,booking
4473689894,voluntary change
7920148345,check in
1188188598,seating
8758022901,baggage
9345799570,voluntary change
4884968050,voluntary change
3696494627,post flight
2971133759,post flight
7298771985,irrops
2253680747,irrops
7288744661,irrops
1497750043,voluntary change
1866091718,post flight
427467755,seating
4355774670,seating
9444706397,mileage plus
2609939144,post flight
1544568299,irrops
6569387988,booking
7320651261,baggage
546620446,mileage plus
478923503,digital support
3565334237,irrops
567183831,products & services
3405362489,seating
2293275020,communications
4471448776,products & services
2235776261,products & services
4217473014,irrops
2030862691,seating
955075785,mileage plus
3234928250,voluntary change
5921471400,irrops
6517559221,baggage
8561795215,seating
8152127280,mileage plus
6613933400,mileage plus
